bowler,venue,format,innings,balls,runs_given,wickets,dot_balls,economy,average,dot_pct
M Labuschagne,"National Stadium, Karachi",PSL,2,12,24,1,2,12.0,24.0,16.67
M Labuschagne,"National Stadium, Karachi",Test,1,12,8,0,11,4.0,8.0,91.67
M Labuschagne,Old Trafford,Test,1,24,9,1,17,2.25,9.0,70.83
M Labuschagne,"Old Trafford, Manchester",Test,1,6,3,0,4,3.0,3.0,66.67
M Labuschagne,Pallekele International Cricket Stadium,ODI,2,30,32,2,13,6.4,16.0,43.33
M Labuschagne,Perth Stadium,Test,3,128,84,1,83,3.94,84.0,64.84
M Labuschagne,"R Premadasa Stadium, Colombo",ODI,3,96,98,0,45,6.12,98.0,46.88
M Labuschagne,Rawalpindi Cricket Stadium,Test,1,162,110,1,96,4.07,110.0,59.26
M Labuschagne,Saurashtra Cricket Association Stadium,ODI,1,12,14,0,4,7.0,14.0,33.33
M Labuschagne,Sheikh Zayed Stadium,Test,1,168,122,5,105,4.36,24.4,62.5
M Labuschagne,Sydney Cricket Ground,Test,7,297,187,3,185,3.78,62.33,62.29
M Labuschagne,"Trent Bridge, Nottingham",ODI,1,36,39,3,18,6.5,13.0,50.0
M Labuschagne,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Test,1,30,24,0,16,4.8,24.0,53.33
M Landsman,"Sportpark Harga, Schiedam",T20I,1,24,12,2,17,3.0,6.0,70.83
M Leporoporo,Gahanga International Cricket Stadium. Rwanda,T20I,1,6,8,1,2,8.0,8.0,33.33
M Levitt,"Forthill, Dundee",ODI,4,198,167,7,108,5.06,23.86,54.55
M Levitt,"Hazelaarweg, Rotterdam",ODI,1,6,5,0,2,5.0,5.0,33.33
M Levitt,"Sportpark Maarschalkerweerd, Utrecht",ODI,2,36,38,0,15,6.33,38.0,41.67
M Levitt,"Sportpark Westvliet, The Hague",ODI,2,78,46,1,49,3.54,46.0,62.82
M Levitt,"Sportpark Westvliet, Voorburg",T20I,2,24,28,3,9,7.0,9.33,37.5
M Levitt,"Titwood, Glasgow",T20I,2,24,34,1,7,8.5,34.0,29.17
M Levitt,"Tribhuvan University International Cricket Ground, Kirtipur",ODI,1,36,32,0,21,5.33,32.0,58.33
M Levitt,"Tribhuvan University International Cricket Ground, Kirtipur",T20I,3,48,84,2,16,10.5,42.0,33.33
M Levitt,"VRA Ground, Amstelveen",ODI,2,96,71,1,54,4.44,71.0,56.25
M Mabvuka,Botswana Cricket Association Oval 2,T20I,1,13,21,1,5,9.69,21.0,38.46
M Madara,"Dr DY Patil Sports Academy, Navi Mumbai",ODI,1,42,19,1,31,2.71,19.0,73.81
M Madara,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",T20I,2,31,41,1,11,7.94,41.0,35.48
M Madara,"Greenfield International Stadium, Thiruvananthapuram",T20I,2,37,48,0,17,7.78,48.0,45.95
M Madara,"Hagley Oval, Christchurch",T20I,2,42,40,3,21,5.71,13.33,50.0
M Madara,"National Cricket Stadium, St George's, Grenada",ODI,3,92,78,3,57,5.09,26.0,61.96
M Madara,"National Cricket Stadium, St George's, Grenada",T20I,3,54,40,5,29,4.44,8.0,53.7
M Madara,"R Premadasa Stadium, Colombo",ODI,7,269,274,6,135,6.11,45.67,50.19
M Madara,"Shahid Kamruzzaman Stadium, Rajshahi",ODI,3,159,115,5,99,4.34,23.0,62.26
M Madara,Sylhet International Cricket Stadium,T20I,2,42,59,3,15,8.43,19.67,35.71
M Madara,"University Oval, Dunedin",T20I,1,18,13,0,9,4.33,13.0,50.0
M Magagula,"Achimota Senior Secondary School A Field, Accra",T20I,1,22,13,4,16,3.55,3.25,72.73
M Magagula,"Achimota Senior Secondary School B Field, Accra",T20I,3,42,60,2,12,8.57,30.0,28.57
M Magagula,Gahanga International Cricket Stadium. Rwanda,T20I,2,42,55,3,17,7.86,18.33,40.48
M Magagula,Integrated Polytechnic Regional Centre,T20I,7,127,223,9,52,10.54,24.78,40.94
M Magagula,Malkerns Country Club oval,T20I,4,49,91,2,18,11.14,45.5,36.73
M Magagula,"Nigeria Cricket Federation Oval 1, Abuja",T20I,1,18,19,1,9,6.33,19.0,50.0
M Magagula,"Nigeria Cricket Federation Oval 2, Abuja",T20I,2,36,40,5,19,6.67,8.0,52.78
M Magagula,"Tafawa Balewa Square Cricket Oval, Lagos",T20I,1,6,11,0,3,11.0,11.0,50.0
M Magagula,University of Lagos Cricket Oval,T20I,1,18,20,0,8,6.67,20.0,44.44
M Malle,"Gymkhana Club Ground, Dar-es-Salaam",T20I,2,24,35,1,13,8.75,35.0,54.17
M Mangru,"The Wanderers Stadium, Johannesburg",ODI,1,18,9,0,10,3.0,9.0,55.56
M Manhas,Dr DY Patil Sports Academy,IPL,2,36,33,0,14,5.5,33.0,38.89
M Manhas,M Chinnaswamy Stadium,IPL,1,6,9,0,1,9.0,9.0,16.67
M Mani,"Allan Border Field, Brisbane",ODI,1,54,71,2,14,7.89,35.5,25.93
M Mani,"Saurashtra Cricket Association Stadium, Rajkot",ODI,1,36,22,2,20,3.67,11.0,55.56
M Mani,"Shere Bangla National Stadium, Mirpur",T20I,3,66,60,5,34,5.45,12.0,51.52
M Mani,"Western Australia Cricket Association Ground, Perth",ODI,1,30,36,0,8,7.2,36.0,26.67
M Manivannan,"National Stadium, Hamilton",T20I,1,18,32,0,7,10.67,32.0,38.89
M Markande,Arun Jaitley Stadium,IPL,1,12,21,1,2,10.5,21.0,16.67
M Markande,"Arun Jaitley Stadium, Delhi",IPL,3,48,66,4,13,8.25,16.5,27.08
M Markande,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,T20I,1,24,31,0,6,7.75,31.0,25.0
M Markande,Eden Gardens,IPL,1,24,27,1,10,6.75,27.0,41.67
M Markande,"Eden Gardens, Kolkata",IPL,2,48,66,4,20,8.25,16.5,41.67
M Markande,Holkar Cricket Stadium,IPL,1,18,29,1,6,9.67,29.0,33.33
M Markande,"M Chinnaswamy Stadium, Bengaluru",IPL,1,24,46,2,5,11.5,23.0,20.83
M Markande,M.Chinnaswamy Stadium,IPL,2,36,52,2,13,8.67,26.0,36.11
M Markande,"MA Chidambaram Stadium, Chepauk, Chennai",IPL,1,24,23,2,8,5.75,11.5,33.33
M Markande,Maharashtra Cricket Association Stadium,IPL,1,18,31,0,5,10.33,31.0,27.78
M Markande,"Narendra Modi Stadium, Ahmedabad",IPL,2,36,60,1,7,10.0,60.0,19.44
M Markande,Punjab Cricket Association IS Bindra Stadium,IPL,1,6,12,0,1,12.0,12.0,16.67
M Markande,Rajiv Gandhi International Stadium,IPL,1,24,25,4,11,6.25,6.25,45.83
M Markande,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",IPL,8,169,267,7,48,9.48,38.14,28.4
M Markande,Sawai Mansingh Stadium,IPL,2,24,39,0,7,9.75,39.0,29.17
M Markande,"Sawai Mansingh Stadium, Jaipur",IPL,1,24,51,0,7,12.75,51.0,29.17
M Markande,Wankhede Stadium,IPL,7,138,199,7,43,8.65,28.43,31.16
M Markande,"Wankhede Stadium, Mumbai",IPL,4,60,117,1,13,11.7,117.0,21.67
M Markande,"Zayed Cricket Stadium, Abu Dhabi",IPL,1,18,26,0,4,8.67,26.0,22.22
M Martinez,"Reforma Athletic Club, Naucalpan",T20I,1,13,6,0,10,2.77,6.0,76.92
M Martinez,San Albano,T20I,2,31,12,2,28,2.32,6.0,90.32
M Martinez,"St Albans Club, Buenos Aires",T20I,5,92,102,2,35,6.65,51.0,38.04
M Martinez,"Woodley Cricket Field, Los Angeles",T20I,6,118,118,3,63,6.0,39.33,53.39
M Matobole,Botswana Cricket Association Oval 1,T20I,1,13,21,1,6,9.69,21.0,46.15
M Mavunga,"Centre for Cricket Development Ground, Windhoek",T20I,5,90,75,9,56,5.0,8.33,62.22
M Mavunga,"Civil Service Cricket Club, Stormont, Belfast",ODI,1,36,22,0,20,3.67,22.0,55.56
M Mavunga,Harare Sports Club,ODI,2,37,31,1,22,5.03,31.0,59.46
M Mavunga,Harare Sports Club,T20I,1,12,17,0,3,8.5,17.0,25.0
M Mavunga,"National Stadium, Karachi",ODI,1,42,51,0,22,7.29,51.0,52.38
M Mavunga,"Pembroke Cricket Club, Sandymount, Dublin",T20I,1,12,22,0,4,11.0,22.0,33.33
M McColl,"Civil Service Cricket Club, Stormont, Belfast",T20I,2,18,27,2,8,9.0,13.5,44.44
M McColl,"Desert Springs Cricket Ground, Almeria",T20I,4,54,37,4,34,4.11,9.25,62.96
M McColl,"Gaddafi Stadium, Lahore",ODI,2,30,31,0,11,6.2,31.0,36.67
M McColl,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20I,1,6,11,0,0,11.0,11.0,0.0
M McColl,La Manga Club Bottom Ground,T20I,1,24,3,5,21,0.75,0.6,87.5
M McColl,La Manga Club Top Ground,T20I,3,24,27,0,11,6.75,27.0,45.83
M McColl,Sportpark Het Schootsveld,T20I,4,54,56,4,24,6.22,14.0,44.44
M McColl,"Sportpark Maarschalkerweerd, Utrecht",T20I,2,9,13,0,2,8.67,13.0,22.22
M Mete,"Ground 2, Independence Park",T20I,1,18,11,1,10,3.67,11.0,55.56
M Methtananda,P Sara Oval,T20I,1,12,23,0,2,11.5,23.0,16.67
M Modise,"Botswana Cricket Association Oval 1, Gaborone",T20I,1,6,7,0,0,7.0,7.0,0.0
M Modise,"Botswana Cricket Association Oval 2, Gaborone",T20I,1,6,10,0,2,10.0,10.0,33.33
M Modric,Marsa Sports Club,T20I,1,8,13,0,0,9.75,13.0,0.0
M Montgomery,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",T20I,1,18,21,0,4,7.0,21.0,22.22
M Mooketsi,"Botswana Cricket Association Oval 1, Gaborone",T20I,4,96,48,7,69,3.0,6.86,71.88
M Mooketsi,"Gahanga International Cricket Stadium, Rwanda",T20I,8,187,198,7,88,6.35,28.29,47.06
M Mooketsi,Gahanga International Cricket Stadium. Rwanda,T20I,7,144,143,11,85,5.96,13.0,59.03
M Mooketsi,"Gymkhana Club Ground, Nairobi",T20I,7,150,178,6,71,7.12,29.67,47.33
M Mooketsi,Integrated Polytechnic Regional Centre,T20I,1,12,11,1,6,5.5,11.0,50.0
M Mooketsi,Kyambogo Cricket Oval,T20I,1,12,17,0,5,8.5,17.0,41.67
M Mooketsi,Lugogo Cricket Oval,T20I,2,42,42,2,23,6.0,21.0,54.76
M Mooketsi,"Nigeria Cricket Federation Oval 1, Abuja",T20I,1,24,11,3,14,2.75,3.67,58.33
M Mooketsi,"Nigeria Cricket Federation Oval 2, Abuja",T20I,2,36,26,3,20,4.33,8.67,55.56
M Mooketsi,"Tafawa Balewa Square Cricket Oval, Lagos",T20I,1,24,23,4,15,5.75,5.75,62.5
M Mooketsi,United Cricket Club Ground,T20I,4,96,139,4,35,8.69,34.75,36.46
M Mooketsi,University of Lagos Cricket Oval,T20I,1,22,34,4,12,9.27,8.5,54.55
M Mooketsi,"Willowmoore Park, Benoni",T20I,4,96,109,4,48,6.81,27.25,50.0
M Morkel,Adelaide Oval,ODI,1,56,41,1,28,4.39,41.0,50.0
M Morkel,Adelaide Oval,Test,1,295,202,8,222,4.11,25.25,75.25
M Morkel,Barabati Stadium,IPL,2,49,56,4,31,6.86,14.0,63.27
M Morkel,Basin Reserve,Test,2,394,214,12,304,3.26,17.83,77.16
M Morkel,Bay Oval,ODI,2,103,85,3,72,4.95,28.33,69.9
M Morkel,"Beausejour Stadium, Gros Islet",T20I,1,25,32,0,8,7.68,32.0,32.0
M Morkel,Boland Park,ODI,1,36,10,4,31,1.67,2.5,86.11
M Morkel,Brabourne Stadium,IPL,1,24,42,0,7,10.5,42.0,29.17
M Morkel,"Brisbane Cricket Ground, Woolloongabba",T20I,1,23,32,3,11,8.35,10.67,47.83
M Morkel,"Brisbane Cricket Ground, Woolloongabba",Test,1,188,133,3,138,4.24,44.33,73.4
M Morkel,Buffalo Park,ODI,2,96,69,3,59,4.31,23.0,61.46
M Morkel,Buffalo Park,T20I,1,24,29,0,12,7.25,29.0,50.0
M Morkel,Chevrolet Park,ODI,1,54,65,2,21,7.22,32.5,38.89
M Morkel,Chittagong Divisional Stadium,Test,1,117,98,1,74,5.03,98.0,63.25
M Morkel,County Ground,T20I,1,25,47,0,9,11.28,47.0,36.0
M Morkel,De Beers Diamond Oval,IPL,1,18,20,0,8,6.67,20.0,44.44
M Morkel,De Beers Diamond Oval,ODI,2,108,120,3,60,6.67,40.0,55.56
M Morkel,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,IPL,1,24,31,2,8,7.75,15.5,33.33
M Morkel,Dubai International Cricket Stadium,IPL,1,24,41,2,10,10.25,20.5,41.67
M Morkel,Dubai International Cricket Stadium,ODI,4,222,186,11,133,5.03,16.91,59.91
M Morkel,Dubai International Cricket Stadium,Test,2,422,170,6,346,2.42,28.33,81.99
M Morkel,Eden Gardens,IPL,10,217,265,12,116,7.33,22.08,53.46
M Morkel,Eden Gardens,ODI,1,32,33,3,21,6.19,11.0,65.62
M Morkel,Eden Gardens,Test,1,163,120,2,103,4.42,60.0,63.19
M Morkel,Eden Park,ODI,2,113,85,5,71,4.51,17.0,62.83
M Morkel,Eden Park,T20I,1,24,32,2,10,8.0,16.0,41.67
M Morkel,Edgbaston,ODI,1,42,20,3,32,2.86,6.67,76.19
M Morkel,Edgbaston,T20I,1,12,28,2,4,14.0,14.0,33.33
M Morkel,Edgbaston,Test,1,212,152,4,154,4.3,38.0,72.64
M Morkel,Feroz Shah Kotla,IPL,18,433,566,29,186,7.84,19.52,42.96
M Morkel,Feroz Shah Kotla,ODI,1,48,36,0,30,4.5,36.0,62.5
M Morkel,Feroz Shah Kotla,Test,1,272,109,3,221,2.4,36.33,81.25
M Morkel,Gaddafi Stadium,T20I,3,72,95,1,28,7.92,95.0,38.89
M Morkel,Galle International Stadium,Test,1,194,79,7,163,2.44,11.29,84.02
M Morkel,Green Park,IPL,1,21,39,1,6,11.14,39.0,28.57
M Morkel,Green Park,ODI,1,60,51,1,28,5.1,51.0,46.67
M Morkel,Green Park,Test,1,124,77,4,90,3.73,19.25,72.58
M Morkel,Harare Sports Club,ODI,6,350,314,9,191,5.38,34.89,54.57
M Morkel,Harare Sports Club,Test,1,204,59,3,177,1.74,19.67,86.76
M Morkel,Headingley,Test,2,488,264,9,380,3.25,29.33,77.87
M Morkel,Himachal Pradesh Cricket Association Stadium,IPL,3,72,65,6,40,5.42,10.83,55.56
M Morkel,Holkar Cricket Stadium,ODI,1,60,44,2,32,4.4,22.0,53.33
M Morkel,Kennington Oval,ODI,4,200,162,3,121,4.86,54.0,60.5
M Morkel,Kennington Oval,Test,3,754,370,9,579,2.94,41.11,76.79
M Morkel,"Kensington Oval, Bridgetown",ODI,1,55,68,1,27,7.42,68.0,49.09
M Morkel,"Kensington Oval, Bridgetown",T20I,2,52,69,4,23,7.96,17.25,44.23
M Morkel,"Kensington Oval, Bridgetown",Test,1,145,81,4,116,3.35,20.25,80.0
M Morkel,Kingsmead,ODI,7,317,313,10,175,5.92,31.3,55.21
M Morkel,Kingsmead,T20I,3,74,87,7,32,7.05,12.43,43.24
M Morkel,Kingsmead,Test,8,1768,900,28,1361,3.05,32.14,76.98
M Morkel,Lord's,ODI,2,48,47,1,25,5.88,47.0,52.08
M Morkel,Lord's,Test,3,768,446,15,561,3.48,29.73,73.05
M Morkel,M Chinnaswamy Stadium,IPL,5,114,166,6,42,8.74,27.67,36.84
M Morkel,M Chinnaswamy Stadium,ODI,1,61,70,3,38,6.89,23.33,62.3
M Morkel,M Chinnaswamy Stadium,Test,1,45,23,0,34,3.07,23.0,75.56
M Morkel,"MA Chidambaram Stadium, Chepauk",IPL,1,24,31,0,12,7.75,31.0,50.0
M Morkel,"MA Chidambaram Stadium, Chepauk",ODI,3,165,119,7,103,4.33,17.0,62.42
M Morkel,"MA Chidambaram Stadium, Chepauk",Test,1,152,82,0,115,3.24,82.0,75.66
M Morkel,Maharashtra Cricket Association Stadium,IPL,2,42,59,3,21,8.43,19.67,50.0
M Morkel,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",ODI,1,42,50,2,21,7.14,25.0,50.0
M Morkel,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",T20I,4,79,94,5,38,7.14,18.8,48.1
M Morkel,Mangaung Oval,ODI,1,61,72,1,29,7.08,72.0,47.54
M Morkel,Manuka Oval,ODI,2,116,119,5,66,6.16,23.8,56.9
M Morkel,McLean Park,ODI,1,57,38,5,37,4.0,7.6,64.91
M Morkel,Melbourne Cricket Ground,ODI,2,120,130,4,57,6.5,32.5,47.5
M Morkel,Melbourne Cricket Ground,Test,1,232,139,3,169,3.59,46.33,72.84
M Morkel,Nehru Stadium,IPL,1,24,18,3,12,4.5,6.0,50.0
M Morkel,New Wanderers Stadium,ODI,5,261,206,6,157,4.74,34.33,60.15
M Morkel,New Wanderers Stadium,T20I,5,91,125,5,45,8.24,25.0,49.45
M Morkel,New Wanderers Stadium,Test,6,1119,615,21,871,3.3,29.29,77.84
M Morkel,Newlands,ODI,4,225,145,13,148,3.87,11.15,65.78
M Morkel,Newlands,T20I,4,98,107,4,49,6.55,26.75,50.0
M Morkel,Newlands,Test,11,2286,1267,45,1742,3.33,28.16,76.2
M Morkel,OUTsurance Oval,ODI,1,54,33,0,39,3.67,33.0,72.22
M Morkel,OUTsurance Oval,T20I,1,12,9,0,9,4.5,9.0,75.0
M Morkel,OUTsurance Oval,Test,1,134,99,2,96,4.43,49.5,71.64
M Morkel,Old Trafford,T20I,1,12,9,0,8,4.5,9.0,66.67
M Morkel,Old Trafford,Test,1,237,147,6,182,3.72,24.5,76.79
M Morkel,Pallekele International Cricket Stadium,ODI,3,168,151,2,105,5.39,75.5,62.5
M Morkel,"Punjab Cricket Association IS Bindra Stadium, Mohali",IPL,1,24,27,2,11,6.75,13.5,45.83
M Morkel,"Punjab Cricket Association Stadium, Mohali",ODI,1,30,18,0,22,3.6,18.0,73.33
M Morkel,"Queen's Park Oval, Port of Spain",Test,1,150,77,6,120,3.08,12.83,80.0
M Morkel,Queens Sports Club,ODI,1,60,34,2,44,3.4,17.0,73.33
M Morkel,R Premadasa Stadium,ODI,4,222,192,8,131,5.19,24.0,59.01
M Morkel,R Premadasa Stadium,T20I,4,90,114,5,39,7.6,22.8,43.33
M Morkel,"Rajiv Gandhi International Stadium, Uppal",IPL,4,97,145,4,38,8.97,36.25,39.18
M Morkel,"Sardar Patel Stadium, Motera",ODI,1,42,48,0,18,6.86,48.0,42.86
M Morkel,"Sardar Patel Stadium, Motera",Test,1,162,112,4,114,4.15,28.0,70.37
M Morkel,Saurashtra Cricket Association Stadium,ODI,1,60,39,4,34,3.9,9.75,56.67
M Morkel,Sawai Mansingh Stadium,IPL,3,72,79,2,31,6.58,39.5,43.06
M Morkel,Seddon Park,ODI,1,50,49,2,32,5.88,24.5,64.0
M Morkel,Seddon Park,T20I,1,24,38,1,11,9.5,38.0,45.83
M Morkel,Seddon Park,Test,2,379,175,6,295,2.77,29.17,77.84
M Morkel,Senwes Park,ODI,1,61,48,2,41,4.72,24.0,67.21
M Morkel,Senwes Park,Test,1,147,70,4,120,2.86,17.5,81.63
M Morkel,Shaheed Veer Narayan Singh International Stadium,IPL,2,48,60,1,24,7.5,60.0,50.0
M Morkel,Sharjah Cricket Stadium,IPL,1,24,35,0,11,8.75,35.0,45.83
M Morkel,Sharjah Cricket Stadium,ODI,1,57,25,2,45,2.63,12.5,78.95
M Morkel,Sheikh Zayed Stadium,IPL,3,73,82,4,39,6.74,20.5,53.42
M Morkel,Sheikh Zayed Stadium,ODI,4,222,160,5,141,4.32,32.0,63.51
M Morkel,Sheikh Zayed Stadium,T20I,2,51,42,2,29,4.94,21.0,56.86
M Morkel,Sheikh Zayed Stadium,Test,2,416,177,2,344,2.55,88.5,82.69
M Morkel,Shere Bangla National Stadium,ODI,2,97,79,4,60,4.89,19.75,61.86
M Morkel,Shere Bangla National Stadium,Test,2,270,155,6,197,3.44,25.83,72.96
M Morkel,Sinhalese Sports Club Ground,Test,1,215,122,6,158,3.4,20.33,73.49
M Morkel,"Sir Vivian Richards Stadium, North Sound",ODI,2,104,101,7,59,5.83,14.43,56.73
M Morkel,"Sir Vivian Richards Stadium, North Sound",T20I,1,24,16,2,17,4.0,8.0,70.83
M Morkel,Sophia Gardens,ODI,2,60,47,0,40,4.7,47.0,66.67
M Morkel,Sophia Gardens,T20I,1,24,33,1,12,8.25,33.0,50.0
M Morkel,St George's Park,ODI,7,353,245,11,238,4.16,22.27,67.42
M Morkel,St George's Park,T20I,1,24,37,0,9,9.25,37.0,37.5
M Morkel,St George's Park,Test,3,485,243,11,385,3.01,22.09,79.38
M Morkel,"St George's Park, Port Elizabeth",Test,1,90,33,5,78,2.2,6.6,86.67
M Morkel,Subrata Roy Sahara Stadium,IPL,3,72,112,1,22,9.33,112.0,30.56
M Morkel,SuperSport Park,IPL,1,24,20,1,12,5.0,20.0,50.0
M Morkel,SuperSport Park,ODI,5,211,221,5,111,6.28,44.2,52.61
M Morkel,SuperSport Park,Test,8,1556,840,36,1199,3.24,23.33,77.06
M Morkel,Sydney Cricket Ground,ODI,3,135,123,5,77,5.47,24.6,57.04
M Morkel,Sydney Cricket Ground,Test,1,239,129,3,183,3.24,43.0,76.57
M Morkel,The Rose Bowl,ODI,1,34,30,2,20,5.29,15.0,58.82
M Morkel,The Wanderers Stadium,ODI,1,60,56,1,34,5.6,56.0,56.67
M Morkel,The Wanderers Stadium,Test,2,370,172,9,300,2.79,19.11,81.08
M Morkel,Trent Bridge,ODI,1,48,41,2,30,5.12,20.5,62.5
M Morkel,Trent Bridge,T20I,1,24,24,1,10,6.0,24.0,41.67
M Morkel,Trent Bridge,Test,1,156,80,2,125,3.08,40.0,80.13
M Morkel,University Oval,Test,2,306,154,4,243,3.02,38.5,79.41
M Morkel,"Vidarbha Cricket Association Stadium, Jamtha",IPL,1,24,32,0,9,8.0,32.0,37.5
M Morkel,"Vidarbha Cricket Association Stadium, Jamtha",ODI,1,43,60,1,18,8.37,60.0,41.86
M Morkel,"Vidarbha Cricket Association Stadium, Jamtha",Test,2,379,196,8,309,3.1,24.5,81.53
M Morkel,Wankhede Stadium,IPL,4,98,145,5,42,8.88,29.0,42.86
M Morkel,"Warner Park, Basseterre",Test,1,208,122,4,152,3.52,30.5,73.08
M Morkel,Western Australia Cricket Association Ground,ODI,3,169,132,8,104,4.69,16.5,61.54
M Morkel,Western Australia Cricket Association Ground,Test,2,400,206,6,301,3.09,34.33,75.25
M Morkel,Westpac Stadium,ODI,2,116,82,4,73,4.24,20.5,62.93
M Morkel,Westpac Stadium,T20I,1,25,28,2,12,6.72,14.0,48.0
M Morkel,Willowmoore Park,ODI,1,56,33,2,42,3.54,16.5,75.0
M Morkel,"Windsor Park, Roseau",ODI,2,90,80,5,50,5.33,16.0,55.56
M Morkel,Zahur Ahmed Chowdhury Stadium,ODI,1,30,38,0,13,7.6,38.0,43.33
M Morkel,Zahur Ahmed Chowdhury Stadium,T20I,2,42,81,2,13,11.57,40.5,30.95
M Morkel,Zahur Ahmed Chowdhury Stadium,Test,1,114,56,0,84,2.95,56.0,73.68
M Mpongwana,"Gaddafi Stadium, Lahore",ODI,1,19,25,0,7,7.89,25.0,36.84
M Mumford,"Scott Page Field, Vinor",T20I,1,9,12,0,6,8.0,12.0,66.67
M Muralitharan,AMI Stadium,Test,1,288,101,7,239,2.1,14.43,82.99
M Muralitharan,Adelaide Oval,ODI,4,240,170,8,127,4.25,21.25,52.92
M Muralitharan,"Arnos Vale Ground, Kingstown, St Vincent",ODI,1,56,26,1,42,2.79,26.0,75.0
M Muralitharan,Asgiriya Stadium,Test,3,821,315,27,645,2.3,11.67,78.56
M Muralitharan,Basin Reserve,Test,1,278,131,10,214,2.83,13.1,76.98
M Muralitharan,Bellerive Oval,ODI,2,98,84,2,45,5.14,42.0,45.92
M Muralitharan,Bellerive Oval,Test,1,396,232,2,257,3.52,116.0,64.9
M Muralitharan,"Boland Bank Park, Paarl",ODI,1,16,3,1,13,1.12,3.0,81.25
M Muralitharan,Brabourne Stadium,ODI,2,90,40,4,63,2.67,10.0,70.0
M Muralitharan,Brabourne Stadium,Test,1,307,196,4,201,3.83,49.0,65.47
M Muralitharan,"Brabourne Stadium, Mumbai",IPL,1,24,32,2,9,8.0,16.0,37.5
M Muralitharan,"Brisbane Cricket Ground, Woolloongabba",ODI,3,174,140,5,93,4.83,28.0,53.45
M Muralitharan,"Brisbane Cricket Ground, Woolloongabba",Test,1,300,171,2,201,3.42,85.5,67.0
M Muralitharan,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ODI,1,60,27,4,39,2.7,6.75,65.0
M Muralitharan,Buffalo Park,IPL,1,18,13,2,11,4.33,6.5,61.11
M Muralitharan,"Buffalo Park, East London",ODI,1,42,22,1,27,3.14,22.0,64.29
M Muralitharan,Chittagong Divisional Stadium,Test,1,182,96,3,139,3.16,32.0,76.37
M Muralitharan,De Beers Diamond Oval,IPL,1,24,23,2,13,5.75,11.5,54.17
M Muralitharan,Docklands Stadium,ODI,2,120,81,3,74,4.05,27.0,61.67
M Muralitharan,Dr DY Patil Sports Academy,IPL,4,95,120,5,40,7.58,24.0,42.11
M Muralitharan,Eden Gardens,IPL,4,84,102,2,36,7.29,51.0,42.86
M Muralitharan,Eden Park,ODI,1,15,7,2,11,2.8,3.5,73.33
M Muralitharan,Edgbaston,Test,1,231,121,11,174,3.14,11.0,75.32
M Muralitharan,Feroz Shah Kotla,IPL,3,72,101,3,21,8.42,33.67,29.17
M Muralitharan,Gaddafi Stadium,ODI,2,71,43,4,43,3.63,10.75,60.56
M Muralitharan,Gaddafi Stadium,Test,1,28,23,1,18,4.93,23.0,64.29
M Muralitharan,Galle International Stadium,Test,5,1858,918,38,1372,2.96,24.16,73.84
M Muralitharan,"Goodyear Park, Bloemfontein",ODI,1,54,46,2,35,5.11,23.0,64.81
M Muralitharan,Green Park,Test,1,222,175,2,116,4.73,87.5,52.25
M Muralitharan,"Gymkhana Club Ground, Nairobi",ODI,1,60,30,4,44,3.0,7.5,73.33
M Muralitharan,Harare Sports Club,ODI,4,138,73,11,102,3.17,6.64,73.91
M Muralitharan,JSCA International Stadium Complex,IPL,1,24,29,1,10,7.25,29.0,41.67
M Muralitharan,Jade Stadium,ODI,2,114,62,2,76,3.26,31.0,66.67
M Muralitharan,John Davies Oval,ODI,1,60,29,1,41,2.9,29.0,68.33
M Muralitharan,Kennington Oval,ODI,1,58,53,3,27,5.48,17.67,46.55
M Muralitharan,Kennington Oval,T20I,1,24,29,3,8,7.25,9.67,33.33
M Muralitharan,"Kensington Oval, Bridgetown",ODI,1,42,44,0,13,6.29,44.0,30.95
M Muralitharan,"Kensington Oval, Bridgetown",T20I,1,24,28,0,9,7.0,28.0,37.5
M Muralitharan,"Kensington Oval, Bridgetown, Barbados",ODI,1,43,17,3,32,2.37,5.67,74.42
M Muralitharan,Kingsmead,IPL,4,90,75,4,44,5.0,18.75,48.89
M Muralitharan,Kingsmead,ODI,1,24,8,1,16,2.0,8.0,66.67
M Muralitharan,"Kingsmead, Durban",ODI,1,54,51,2,28,5.67,25.5,51.85
M Muralitharan,Lord's,ODI,1,60,48,1,25,4.8,48.0,41.67
M Muralitharan,Lord's,T20I,3,66,62,4,25,5.64,15.5,37.88
M Muralitharan,Lord's,Test,1,288,167,3,215,3.48,55.67,74.65
M Muralitharan,M Chinnaswamy Stadium,IPL,11,265,316,13,101,7.15,24.31,38.11
M Muralitharan,"MA Chidambaram Stadium, Chepauk",IPL,14,341,413,14,143,7.27,29.5,41.94
