bowler,opponent,format,innings,balls,runs_given,wickets,dot_balls,economy,average,dot_pct
T Taylor,Mexico,T20I,1,24,20,3,13,5.0,6.67,54.17
T Taylor,Panama,T20I,2,42,31,3,24,4.43,10.33,57.14
T Taylor,United States of America,T20I,1,6,3,0,4,3.0,3.0,66.67
T Thorpe,Argentina,T20I,2,18,17,1,10,5.67,17.0,55.56
T Thorpe,Brazil,T20I,1,12,7,2,8,3.5,3.5,66.67
T Thorpe,Tanzania,T20I,2,30,24,0,16,4.8,24.0,53.33
T Thorpe,Uganda,T20I,3,30,39,2,12,7.8,19.5,40.0
T Thorpe,United States of America,T20I,1,6,8,0,4,8.0,8.0,66.67
T Thushara,Bangladesh,ODI,3,109,121,4,63,6.66,30.25,57.8
T Thushara,Deccan Chargers,IPL,1,24,27,0,10,6.75,27.0,41.67
T Thushara,India,ODI,16,731,717,23,387,5.89,31.17,52.94
T Thushara,India,T20I,2,42,70,3,14,10.0,23.33,33.33
T Thushara,Kings XI Punjab,IPL,1,24,28,2,11,7.0,14.0,45.83
T Thushara,Mumbai Indians,IPL,2,41,49,3,16,7.17,16.33,39.02
T Thushara,New Zealand,ODI,2,80,55,1,48,4.12,55.0,60.0
T Thushara,New Zealand,Test,2,428,239,8,309,3.35,29.88,72.2
T Thushara,Pakistan,ODI,8,384,319,13,238,4.98,24.54,61.98
T Thushara,Pakistan,T20I,3,72,92,3,28,7.67,30.67,38.89
T Thushara,Pakistan,Test,4,673,438,15,477,3.9,29.2,70.88
T Thushara,Rajasthan Royals,IPL,1,24,29,4,12,7.25,7.25,50.0
T Thushara,Royal Challengers Bangalore,IPL,1,24,31,1,11,7.75,31.0,45.83
T Thushara,United Arab Emirates,ODI,1,42,22,2,25,3.14,11.0,59.52
T Thushara,West Indies,ODI,1,32,12,1,24,2.25,12.0,75.0
T Thushara,West Indies,Test,3,511,336,8,363,3.95,42.0,71.04
T Thushara,Zimbabwe,ODI,4,167,132,6,104,4.74,22.0,62.28
T Trajkovic,Bulgaria,T20I,3,61,34,8,50,3.34,4.25,81.97
T Trajkovic,Cyprus,T20I,2,49,48,6,28,5.88,8.0,57.14
T Trajkovic,Greece,T20I,1,25,32,3,11,7.68,10.67,44.0
T Trajkovic,Turkey,T20I,1,9,14,0,1,9.33,14.0,11.11
T Tshose,Cameroon,T20I,1,18,16,1,12,5.33,16.0,66.67
T Tshose,Ghana,T20I,1,24,22,2,9,5.5,11.0,37.5
T Tshose,Ivory Coast,T20I,1,6,2,1,4,2.0,2.0,66.67
T Tshose,Kenya,T20I,3,37,55,3,15,8.92,18.33,40.54
T Tshose,Lesotho,T20I,3,42,43,4,24,6.14,10.75,57.14
T Tshose,Malawi,T20I,1,24,22,0,10,5.5,22.0,41.67
T Tshose,Mozambique,T20I,1,18,7,1,11,2.33,7.0,61.11
T Tshose,Nigeria,T20I,6,102,136,6,40,8.0,22.67,39.22
T Tshose,Rwanda,T20I,3,48,41,2,21,5.12,20.5,43.75
T Tshose,Sierra Leone,T20I,2,24,33,1,10,8.25,33.0,41.67
T Tshose,St Helena,T20I,1,12,10,0,6,5.0,10.0,50.0
T Tshose,Tanzania,T20I,1,21,20,0,12,5.71,20.0,57.14
T Tshose,Uganda,T20I,5,96,160,7,39,10.0,22.86,40.62
T Tshose,Zimbabwe,T20I,1,24,48,0,6,12.0,48.0,25.0
T Tumursukh,Japan,T20I,3,32,61,1,9,11.44,61.0,28.12
T Tumursukh,Kuwait,T20I,1,24,31,2,5,7.75,15.5,20.83
T Tumursukh,Maldives,T20I,1,6,10,0,1,10.0,10.0,16.67
T Tumursukh,Myanmar,T20I,1,24,23,1,8,5.75,23.0,33.33
T Tumursukh,Nepal,T20I,1,19,55,0,1,17.37,55.0,5.26
T Turan,Serbia,T20I,1,5,4,0,2,4.8,4.0,40.0
T Ulutuna,Cyprus,T20I,1,6,7,0,3,7.0,7.0,50.0
T Vanuarua,Fiji,T20I,2,42,44,2,33,6.29,22.0,78.57
T Vanuarua,Samoa,T20I,1,18,24,1,9,8.0,24.0,50.0
T Vanuarua,Vanuatu,T20I,2,43,50,2,21,6.98,25.0,48.84
T Wang Ling,Malaysia,T20I,2,24,43,0,8,10.75,43.0,33.33
T Wangchuk,Bahrain,T20I,5,92,139,8,41,9.07,17.38,44.57
T Wangchuk,Cambodia,T20I,1,22,38,1,8,10.36,38.0,36.36
T Wangchuk,China,T20I,1,12,15,0,7,7.5,15.0,58.33
T Wangchuk,Indonesia,T20I,3,54,57,4,28,6.33,14.25,51.85
T Wangchuk,Malaysia,T20I,3,48,68,2,23,8.5,34.0,47.92
T Wangchuk,Maldives,T20I,5,103,107,4,47,6.23,26.75,45.63
T Wangchuk,Myanmar,T20I,5,85,56,5,59,3.95,11.2,69.41
T Wangchuk,Qatar,T20I,1,6,9,0,3,9.0,9.0,50.0
T Wangchuk,Saudi Arabia,T20I,3,54,105,1,14,11.67,105.0,25.93
T Wangchuk,Thailand,T20I,5,94,123,3,38,7.85,41.0,40.43
T Wangchuk,United Arab Emirates,T20I,1,18,14,2,9,4.67,7.0,50.0
T Westley,West Indies,Test,1,24,12,0,18,3.0,12.0,75.0
T Yangchen,Bahrain,T20I,1,18,22,0,8,7.33,22.0,44.44
T Yangchen,Kuwait,T20I,1,12,10,0,9,5.0,10.0,75.0
T Yangchen,Oman,T20I,1,6,10,0,2,10.0,10.0,33.33
T Yangchen,Qatar,T20I,1,12,15,2,7,7.5,7.5,58.33
T Yangchen,United Arab Emirates,T20I,1,6,5,1,4,5.0,5.0,66.67
T Yotharat,Bahrain,T20I,1,12,2,1,10,1.0,2.0,83.33
T Yotharat,Bhutan,T20I,1,13,24,2,2,11.08,12.0,15.38
T Yotharat,Indonesia,T20I,1,18,14,0,10,4.67,14.0,55.56
T Yotharat,Malaysia,T20I,1,7,9,1,3,7.71,9.0,42.86
T Yotharat,Maldives,T20I,1,12,10,0,3,5.0,10.0,25.0
T Zangmo,Bahrain,T20I,1,24,10,1,15,2.5,10.0,62.5
T Zangmo,Hong Kong,T20I,6,139,159,5,57,6.86,31.8,41.01
T Zangmo,Indonesia,T20I,3,33,22,2,19,4.0,11.0,57.58
T Zangmo,Kuwait,T20I,4,84,58,3,45,4.14,19.33,53.57
T Zangmo,Malaysia,T20I,5,110,94,6,59,5.13,15.67,53.64
T Zangmo,Maldives,T20I,1,24,10,2,20,2.5,5.0,83.33
T Zangmo,Myanmar,T20I,4,96,67,7,53,4.19,9.57,55.21
T Zangmo,Nepal,T20I,3,42,36,2,17,5.14,18.0,40.48
T Zangmo,Qatar,T20I,1,24,15,1,11,3.75,15.0,45.83
T Zangmo,Singapore,T20I,2,36,26,3,16,4.33,8.67,44.44
T Zangmo,Thailand,T20I,1,6,15,0,0,15.0,15.0,0.0
T Zangmo,United Arab Emirates,T20I,1,24,18,0,7,4.5,18.0,29.17
T Zotos,Serbia,T20I,1,21,19,2,12,5.43,9.5,57.14
T Zotos,Sweden,T20I,1,6,11,0,1,11.0,11.0,16.67
T van der Gugten,Bangladesh,T20I,3,54,47,7,25,5.22,6.71,46.3
T van der Gugten,Bermuda,T20I,1,18,29,1,9,9.67,29.0,50.0
T van der Gugten,Canada,ODI,2,66,34,6,53,3.09,5.67,80.3
T van der Gugten,Canada,T20I,1,12,11,1,8,5.5,11.0,66.67
T van der Gugten,England,T20I,1,18,11,1,12,3.67,11.0,66.67
T van der Gugten,Hong Kong,T20I,2,30,58,0,5,11.6,58.0,16.67
T van der Gugten,Ireland,ODI,3,156,70,3,106,2.69,23.33,67.95
T van der Gugten,Ireland,T20I,6,89,132,5,35,8.9,26.4,39.33
T van der Gugten,Kenya,T20I,1,18,23,1,3,7.67,23.0,16.67
T van der Gugten,Namibia,ODI,2,78,38,1,60,2.92,38.0,76.92
T van der Gugten,Namibia,T20I,6,108,145,5,40,8.06,29.0,37.04
T van der Gugten,Nepal,T20I,4,87,138,5,25,9.52,27.6,28.74
T van der Gugten,New Zealand,T20I,1,24,30,3,12,7.5,10.0,50.0
T van der Gugten,Oman,ODI,2,54,25,0,40,2.78,25.0,74.07
T van der Gugten,Oman,T20I,3,60,90,5,24,9.0,18.0,40.0
T van der Gugten,Papua New Guinea,T20I,2,42,42,3,22,6.0,14.0,52.38
T van der Gugten,Scotland,T20I,6,126,168,6,52,8.0,28.0,41.27
T van der Gugten,Singapore,T20I,1,18,9,3,9,3.0,3.0,50.0
T van der Gugten,South Africa,ODI,1,42,40,1,18,5.71,40.0,42.86
T van der Gugten,South Africa,T20I,1,24,29,1,11,7.25,29.0,45.83
T van der Gugten,Sri Lanka,T20I,2,37,53,1,15,8.59,53.0,40.54
T van der Gugten,United Arab Emirates,ODI,2,96,54,1,65,3.38,54.0,67.71
T van der Gugten,United Arab Emirates,T20I,3,60,58,6,35,5.8,9.67,58.33
T van der Gugten,Zimbabwe,T20I,1,24,23,1,10,5.75,23.0,41.67
TA Blundell,Australia,Test,1,18,13,0,11,4.33,13.0,61.11
TA Boult,Australia,ODI,16,897,764,44,544,5.11,17.36,60.65
TA Boult,Australia,T20I,12,257,350,14,112,8.17,25.0,43.58
TA Boult,Australia,Test,7,1566,1000,23,1146,3.83,43.48,73.18
TA Boult,Bangladesh,ODI,14,777,593,22,501,4.58,26.95,64.48
TA Boult,Bangladesh,T20I,4,90,129,5,32,8.6,25.8,35.56
TA Boult,Bangladesh,Test,8,1719,989,37,1326,3.45,26.73,77.14
TA Boult,Chennai Super Kings,IPL,15,335,502,15,146,8.99,33.47,43.58
TA Boult,Delhi Capitals,IPL,13,282,379,17,127,8.06,22.29,45.04
TA Boult,England,ODI,15,841,798,32,455,5.69,24.94,54.1
TA Boult,England,T20I,9,199,352,9,80,10.61,39.11,40.2
TA Boult,England,Test,14,3652,1881,71,2854,3.09,26.49,78.15
TA Boult,Gujarat Lions,IPL,2,48,80,2,20,10.0,40.0,41.67
TA Boult,Gujarat Titans,IPL,8,174,247,8,69,8.52,30.88,39.66
TA Boult,India,ODI,15,873,754,29,505,5.18,26.0,57.85
TA Boult,India,T20I,7,156,217,12,72,8.35,18.08,46.15
TA Boult,India,Test,10,2187,1212,42,1646,3.33,28.86,75.26
TA Boult,Ireland,T20I,1,24,39,0,8,9.75,39.0,33.33
TA Boult,Kings XI Punjab,IPL,7,166,263,9,63,9.51,29.22,37.95
TA Boult,Kolkata Knight Riders,IPL,12,270,366,15,122,8.13,24.4,45.19
TA Boult,Lucknow Super Giants,IPL,7,162,192,12,84,7.11,16.0,51.85
TA Boult,Mumbai Indians,IPL,11,257,384,14,104,8.96,27.43,40.47
TA Boult,Namibia,T20I,1,24,20,2,12,5.0,10.0,50.0
TA Boult,Netherlands,ODI,1,48,34,1,29,4.25,34.0,60.42
TA Boult,Netherlands,T20I,1,25,31,1,11,7.44,31.0,44.0
TA Boult,Pakistan,ODI,13,689,633,24,404,5.51,26.38,58.64
TA Boult,Pakistan,T20I,10,232,335,7,92,8.66,47.86,39.66
TA Boult,Pakistan,Test,9,1944,905,30,1557,2.79,30.17,80.09
TA Boult,Papua New Guinea,T20I,1,24,16,2,16,4.0,8.0,66.67
TA Boult,Punjab Kings,IPL,9,194,293,5,78,9.06,58.6,40.21
TA Boult,Rajasthan Royals,IPL,10,199,288,13,76,8.68,22.15,38.19
TA Boult,Royal Challengers Bangalore,IPL,11,258,362,16,112,8.42,22.62,43.41
TA Boult,Royal Challengers Bengaluru,IPL,4,90,156,4,32,10.4,39.0,35.56
TA Boult,Scotland,ODI,1,36,22,2,29,3.67,11.0,80.56
TA Boult,Scotland,T20I,1,24,29,2,12,7.25,14.5,50.0
TA Boult,South Africa,ODI,10,573,552,16,308,5.78,34.5,53.75
TA Boult,South Africa,T20I,1,24,12,2,16,3.0,6.0,66.67
TA Boult,South Africa,Test,6,1236,653,16,940,3.17,40.81,76.05
TA Boult,Sri Lanka,ODI,14,712,609,20,427,5.13,30.45,59.97
TA Boult,Sri Lanka,T20I,4,97,94,10,51,5.81,9.4,52.58
TA Boult,Sri Lanka,Test,10,2280,1061,47,1799,2.79,22.57,78.9
TA Boult,Sunrisers Hyderabad,IPL,15,351,482,23,139,8.24,20.96,39.6
TA Boult,Uganda,T20I,1,24,7,2,20,1.75,3.5,83.33
TA Boult,West Indies,ODI,11,586,431,29,398,4.41,14.86,67.92
TA Boult,West Indies,T20I,6,146,155,10,81,6.37,15.5,55.48
TA Boult,West Indies,Test,11,2342,1250,49,1820,3.2,25.51,77.71
TA Boult,Zimbabwe,Test,3,510,194,8,428,2.28,24.25,83.92
TA Copeland,Sri Lanka,Test,3,648,233,6,541,2.16,38.83,83.49
TA Dudnath,Argentina,T20I,1,12,19,0,4,9.5,19.0,33.33
TA Dudnath,Bermuda,T20I,1,12,13,1,7,6.5,13.0,58.33
TA Dudnath,Mexico,T20I,2,43,34,2,24,4.74,17.0,55.81
TA Dudnath,Panama,T20I,1,18,22,2,8,7.33,11.0,44.44
TA Lavia,Argentina,T20I,2,36,28,0,15,4.67,28.0,41.67
TA Lavia,Brazil,T20I,1,13,7,3,9,3.23,2.33,69.23
TA Lavia,Tanzania,T20I,1,12,7,1,8,3.5,7.0,66.67
TA Lavia,Uganda,T20I,5,102,54,4,58,3.18,13.5,56.86
TA Lavia,United States of America,T20I,2,36,34,2,15,5.67,17.0,41.67
TA McGregor,England,Test,1,72,10,0,66,0.83,10.0,91.67
TAM Siriwardana,Australia,ODI,2,48,52,0,22,6.5,52.0,45.83
TAM Siriwardana,Australia,T20I,1,6,12,0,1,12.0,12.0,16.67
TAM Siriwardana,Bangladesh,ODI,1,30,23,0,17,4.6,23.0,56.67
TAM Siriwardana,England,T20I,1,6,9,0,2,9.0,9.0,33.33
TAM Siriwardana,England,Test,1,92,73,3,53,4.76,24.33,57.61
TAM Siriwardana,India,ODI,4,168,147,1,81,5.25,147.0,48.21
TAM Siriwardana,India,T20I,3,18,29,0,5,9.67,29.0,27.78
TAM Siriwardana,New Zealand,ODI,4,102,121,3,38,7.12,40.33,37.25
TAM Siriwardana,New Zealand,Test,2,81,61,1,38,4.52,61.0,46.91
TAM Siriwardana,Pakistan,ODI,8,181,166,3,85,5.5,55.33,46.96
TAM Siriwardana,Pakistan,T20I,2,24,37,2,9,9.25,18.5,37.5
TAM Siriwardana,South Africa,T20I,1,6,5,0,1,5.0,5.0,16.67
TAM Siriwardana,United Arab Emirates,T20I,1,6,8,0,2,8.0,8.0,33.33
TAM Siriwardana,West Indies,ODI,2,72,45,2,40,3.75,22.5,55.56
TAM Siriwardana,West Indies,T20I,3,66,92,7,27,8.36,13.14,40.91
TAM Siriwardana,West Indies,Test,2,240,125,7,170,3.12,17.86,70.83
TAW Patterson,Canada,T20I,1,13,31,0,1,14.31,31.0,7.69
TB Sole,Hong Kong,ODI,1,60,15,4,52,1.5,3.75,86.67
TB Sole,Ireland,ODI,1,36,44,2,14,7.33,22.0,38.89
TB Sole,Kenya,T20I,1,12,8,1,4,4.0,8.0,33.33
TB Sole,Namibia,T20I,1,24,26,1,6,6.5,26.0,25.0
TB Sole,Netherlands,T20I,1,24,15,2,14,3.75,7.5,58.33
TB Sole,Oman,ODI,2,102,73,1,59,4.29,73.0,57.84
TB Sole,Papua New Guinea,ODI,1,48,31,1,29,3.88,31.0,60.42
TB Sole,Papua New Guinea,T20I,1,18,25,0,6,8.33,25.0,33.33
TB Sole,Singapore,T20I,1,24,37,0,5,9.25,37.0,20.83
TB Sole,Sri Lanka,ODI,1,54,52,1,20,5.78,52.0,37.04
TB Sole,West Indies,ODI,1,42,29,0,26,4.14,29.0,61.9
TB Sole,Zimbabwe,ODI,1,60,47,0,33,4.7,47.0,55.0
TB de Bruyn,Australia,Test,1,12,6,0,9,3.0,6.0,75.0
TB de Bruyn,England,Test,2,61,48,0,39,4.72,48.0,63.93
TB de Bruyn,Sri Lanka,Test,1,30,20,0,20,4.0,20.0,66.67
TBM de Leede,Australia,ODI,1,60,41,2,40,4.1,20.5,66.67
TBM de Leede,Bermuda,ODI,2,66,49,2,49,4.45,24.5,74.24
TBM de Leede,Canada,ODI,1,60,31,2,42,3.1,15.5,70.0
TBM de Leede,England,ODI,1,24,29,0,11,7.25,29.0,45.83
TBM de Leede,India,ODI,1,59,35,6,38,3.56,5.83,64.41
TBM de Leede,Namibia,ODI,1,48,33,1,26,4.12,33.0,54.17
TBM de Leede,Pakistan,ODI,1,60,54,2,32,5.4,27.0,53.33
TBM de Leede,Scotland,ODI,1,24,24,1,16,6.0,24.0,66.67
TBM de Leede,South Africa,ODI,1,24,48,0,1,12.0,48.0,4.17
TBM de Leede,Zimbabwe,ODI,1,42,69,2,13,9.86,34.5,30.95
TC Bastiampillai,Kenya,ODI,1,6,12,0,1,12.0,12.0,16.67
TC Mataora,Fiji,T20I,1,12,10,0,6,5.0,10.0,50.0
TC Mataora,Indonesia,T20I,2,24,41,1,9,10.25,41.0,37.5
TC Mataora,Philippines,T20I,1,12,11,0,3,5.5,11.0,25.0
TC Mataora,Vanuatu,T20I,1,6,9,0,2,9.0,9.0,33.33
TC Vine,Germany,T20I,3,55,91,2,22,9.93,45.5,40.0
TC Vine,Gibraltar,T20I,2,18,25,1,3,8.33,25.0,16.67
TC Vine,Norway,T20I,1,12,17,1,6,8.5,17.0,50.0
TC Vine,Portugal,T20I,1,18,10,1,8,3.33,10.0,44.44
TCB Fernando,Australia,ODI,1,41,32,0,25,4.68,32.0,60.98
TCB Fernando,England,ODI,2,68,69,0,37,6.09,69.0,54.41
TCB Fernando,Kenya,ODI,1,30,18,1,21,3.6,18.0,70.0
TCB Fernando,Pakistan,ODI,1,62,43,0,39,4.16,43.0,62.9
TCB Fernando,Zimbabwe,ODI,1,14,20,0,4,8.57,20.0,28.57
TCW Veillard,Denmark,T20I,1,24,15,2,13,3.75,7.5,54.17
TCW Veillard,Germany,T20I,1,24,33,3,10,8.25,11.0,41.67
TCW Veillard,Italy,T20I,1,24,32,1,8,8.0,32.0,33.33
TD Astle,Australia,Test,1,240,152,3,145,3.8,50.67,60.42
TD Astle,Bangladesh,ODI,1,60,52,2,33,5.2,26.0,55.0
TD Astle,Bangladesh,T20I,1,12,13,4,8,6.5,3.25,66.67
TD Astle,Bangladesh,Test,1,120,68,0,88,3.4,68.0,73.33
TD Astle,England,Test,1,97,43,3,78,2.66,14.33,80.41
TD Astle,India,ODI,2,42,44,1,23,6.29,44.0,54.76
TD Astle,India,T20I,1,18,34,0,4,11.33,34.0,22.22
TD Astle,Pakistan,ODI,2,72,80,3,34,6.67,26.67,47.22
TD Astle,Pakistan,T20I,2,24,41,0,5,10.25,41.0,20.83
TD Astle,Pakistan,Test,1,24,12,0,17,3.0,12.0,70.83
TD Astle,Sri Lanka,T20I,1,24,31,3,10,7.75,10.33,41.67
TD Astle,Sri Lanka,Test,1,186,97,1,128,3.13,97.0,68.82
TD Astle,West Indies,ODI,3,96,71,4,48,4.44,17.75,50.0
TD Chaoana,Botswana,T20I,5,78,92,5,32,7.08,18.4,41.03
TD Chaoana,Cameroon,T20I,1,18,16,0,13,5.33,16.0,72.22
TD Chaoana,Ghana,T20I,1,24,33,1,7,8.25,33.0,29.17
TD Chaoana,Kenya,T20I,1,24,49,0,5,12.25,49.0,20.83
TD Chaoana,Malawi,T20I,1,24,15,1,14,3.75,15.0,58.33
TD Chaoana,Mali,T20I,2,42,33,3,28,4.71,11.0,66.67
TD Chaoana,Rwanda,T20I,2,30,44,0,7,8.8,44.0,23.33
TD Chaoana,Seychelles,T20I,1,18,23,0,9,7.67,23.0,50.0
TD Chaoana,St Helena,T20I,1,18,23,1,9,7.67,23.0,50.0
TD Chaoana,Uganda,T20I,1,10,11,0,7,6.6,11.0,70.0
TD Smartt,Australia,ODI,3,122,93,2,73,4.57,46.5,59.84
TD Smartt,Australia,T20I,3,43,44,2,19,6.14,22.0,44.19
TD Smartt,Bangladesh,T20I,1,18,9,2,13,3.0,4.5,72.22
TD Smartt,England,T20I,5,75,103,3,29,8.24,34.33,38.67
TD Smartt,India,ODI,1,13,13,0,4,6.0,13.0,30.77
TD Smartt,India,T20I,1,13,14,0,7,6.46,14.0,53.85
TD Smartt,New Zealand,ODI,3,110,86,3,62,4.69,28.67,56.36
TD Smartt,New Zealand,T20I,3,50,57,2,20,6.84,28.5,40.0
TD Smartt,Pakistan,T20I,1,25,13,2,14,3.12,6.5,56.0
TD Smartt,South Africa,ODI,2,67,41,0,44,3.67,41.0,65.67
TD Smartt,South Africa,T20I,3,56,46,1,31,4.93,46.0,55.36
TD Smartt,Sri Lanka,ODI,3,187,86,7,135,2.76,12.29,72.19
TD Smartt,Sri Lanka,T20I,8,167,148,9,98,5.32,16.44,58.68
TE Kane,Pakistan,Test,1,158,103,0,112,3.91,103.0,70.89
TE Kane,Papua New Guinea,T20I,1,18,20,3,7,6.67,6.67,38.89
TE Kane,Scotland,T20I,1,19,29,1,7,9.16,29.0,36.84
TE Kane,Zimbabwe,T20I,1,12,18,0,4,9.0,18.0,33.33
TE Tucker,Canada,ODI,1,18,21,0,8,7.0,21.0,44.44
TF van Woerkom,England,ODI,1,24,47,1,3,11.75,47.0,12.5
TF van Woerkom,Zimbabwe,ODI,1,24,28,0,8,7.0,28.0,33.33
TF van Woerkom,Zimbabwe,T20I,1,6,10,0,2,10.0,10.0,33.33
TG Gordon,Pakistan,ODI,1,3,1,0,3,2.0,1.0,100.0
TG Norris,Argentina,T20I,2,42,22,1,29,3.14,22.0,69.05
TG Norris,Brazil,T20I,2,36,18,1,27,3.0,18.0,75.0
TG Norris,Canada,T20I,3,42,24,2,28,3.43,12.0,66.67
TG Norris,Ireland,T20I,1,24,12,4,18,3.0,3.0,75.0
TG Norris,Namibia,T20I,1,24,34,3,14,8.5,11.33,58.33
TG Norris,Netherlands,T20I,1,12,18,1,6,9.0,18.0,50.0
TG Norris,Papua New Guinea,T20I,1,24,13,1,17,3.25,13.0,70.83
TG Norris,Scotland,T20I,1,24,37,4,10,9.25,9.25,41.67
TG Norris,Thailand,T20I,1,24,22,3,13,5.5,7.33,54.17
TG Norris,Zimbabwe,ODI,5,252,191,7,159,4.55,27.29,63.1
TG Southee,Australia,ODI,21,1076,1048,20,559,5.84,52.4,51.95
TG Southee,Australia,T20I,13,281,449,15,104,9.59,29.93,37.01
TG Southee,Australia,Test,15,3165,1843,43,2386,3.49,42.86,75.39
TG Southee,Bangladesh,ODI,12,627,519,22,400,4.97,23.59,63.8
TG Southee,Bangladesh,T20I,10,216,261,19,102,7.25,13.74,47.22
TG Southee,Bangladesh,Test,9,1758,1045,35,1334,3.57,29.86,75.88
TG Southee,Canada,ODI,1,60,42,1,43,4.2,42.0,71.67
TG Southee,Chennai Super Kings,IPL,2,42,57,0,16,8.14,57.0,38.1
TG Southee,Delhi Capitals,IPL,3,60,89,4,20,8.9,22.25,33.33
TG Southee,Delhi Daredevils,IPL,4,91,133,0,29,8.77,133.0,31.87
TG Southee,England,ODI,24,1229,1246,44,682,6.08,28.32,55.49
TG Southee,England,T20I,18,402,618,21,144,9.22,29.43,35.82
TG Southee,England,Test,22,5218,2921,79,3926,3.36,36.97,75.24
TG Southee,Gujarat Lions,IPL,1,24,31,0,11,7.75,31.0,45.83
TG Southee,Gujarat Titans,IPL,1,24,26,3,11,6.5,8.67,45.83
TG Southee,India,ODI,24,1305,1395,38,651,6.41,36.71,49.89
TG Southee,India,T20I,17,398,613,21,150,9.24,29.19,37.69
TG Southee,India,Test,13,2616,1438,56,2008,3.3,25.68,76.76
TG Southee,Ireland,T20I,1,24,30,2,8,7.5,15.0,33.33
TG Southee,Kenya,ODI,1,37,15,3,27,2.43,5.0,72.97
TG Southee,Kings XI Punjab,IPL,6,126,173,7,61,8.24,24.71,48.41
TG Southee,Kochi Tuskers Kerala,IPL,1,18,38,0,5,12.67,38.0,27.78
TG Southee,Kolkata Knight Riders,IPL,7,163,283,5,56,10.42,56.6,34.36
TG Southee,Lucknow Super Giants,IPL,2,48,86,3,17,10.75,28.67,35.42
TG Southee,Mumbai Indians,IPL,4,90,119,5,48,7.93,23.8,53.33
TG Southee,Namibia,T20I,1,24,15,2,15,3.75,7.5,62.5
TG Southee,Pakistan,ODI,21,1028,870,34,604,5.08,25.59,58.75
TG Southee,Pakistan,T20I,23,544,662,38,234,7.3,17.42,43.01
TG Southee,Pakistan,Test,13,3213,1410,43,2562,2.63,32.79,79.74
TG Southee,Papua New Guinea,T20I,1,24,13,2,18,3.25,6.5,75.0
TG Southee,Pune Warriors,IPL,1,24,33,1,11,8.25,33.0,45.83
TG Southee,Punjab Kings,IPL,3,73,131,4,26,10.77,32.75,35.62
TG Southee,Rajasthan Royals,IPL,2,48,85,3,11,10.62,28.33,22.92
TG Southee,Rising Pune Supergiant,IPL,1,24,34,1,8,8.5,34.0,33.33
TG Southee,Rising Pune Supergiants,IPL,1,24,35,0,7,8.75,35.0,29.17
TG Southee,Royal Challengers Bangalore,IPL,8,163,204,8,78,7.51,25.5,47.85
TG Southee,Scotland,ODI,1,48,35,2,33,4.38,17.5,68.75
TG Southee,Scotland,T20I,1,24,25,1,13,6.25,25.0,54.17
TG Southee,South Africa,ODI,12,663,676,12,336,6.12,56.33,50.68
TG Southee,South Africa,T20I,6,138,227,9,46,9.87,25.22,33.33
TG Southee,South Africa,Test,8,1726,926,19,1329,3.22,48.74,77.0
TG Southee,Sri Lanka,ODI,16,739,723,25,424,5.87,28.92,57.37
TG Southee,Sri Lanka,T20I,9,186,199,10,82,6.42,19.9,44.09
TG Southee,Sri Lanka,Test,14,3196,1360,67,2541,2.55,20.3,79.51
TG Southee,Sunrisers Hyderabad,IPL,7,168,217,13,60,7.75,16.69,35.71
TG Southee,Uganda,T20I,1,24,5,3,20,1.25,1.67,83.33
TG Southee,United Arab Emirates,T20I,3,70,83,6,34,7.11,13.83,48.57
TG Southee,West Indies,ODI,14,724,608,24,442,5.04,25.33,61.05
TG Southee,West Indies,T20I,16,377,567,25,147,9.02,22.68,38.99
TG Southee,West Indies,Test,10,2100,1029,49,1634,2.94,21.0,77.81
TG Southee,Zimbabwe,ODI,3,164,107,5,111,3.91,21.4,67.68
TG Southee,Zimbabwe,T20I,2,36,55,1,10,9.17,55.0,27.78
TG Southee,Zimbabwe,Test,3,515,238,9,421,2.77,26.44,81.75
TG Thamae,Mali,T20I,1,12,18,1,7,9.0,18.0,58.33
TG Thamae,Rwanda,T20I,2,36,54,4,12,9.0,13.5,33.33
TG Thamae,Seychelles,T20I,1,24,25,0,10,6.25,25.0,41.67
TGJ Gruijters,Bangladesh,T20I,2,24,18,1,13,4.5,18.0,54.17
TGJ Gruijters,Ireland,T20I,1,12,12,0,6,6.0,12.0,50.0
TGJ Gruijters,Kenya,T20I,1,18,24,1,9,8.0,24.0,50.0
TGJ Gruijters,Scotland,T20I,1,18,22,1,10,7.33,22.0,55.56
TH David,Bermuda,T20I,1,12,16,0,4,8.0,16.0,33.33
TH David,Hong Kong,T20I,1,12,18,1,3,9.0,18.0,25.0
TH David,Islamabad United,PSL,1,6,5,1,3,5.0,5.0,50.0
TH David,Karachi Kings,PSL,1,12,19,0,4,9.5,19.0,33.33
TH David,Kenya,T20I,1,24,36,0,4,9.0,36.0,16.67
TH David,Lahore Qalandars,PSL,1,6,15,0,0,15.0,15.0,0.0
TH David,Malaysia,T20I,1,18,35,1,7,11.67,35.0,38.89
TH David,Namibia,T20I,1,18,18,1,7,6.0,18.0,38.89
TH David,Nepal,T20I,1,12,15,0,6,7.5,15.0,50.0
TH David,Netherlands,T20I,1,3,5,0,1,10.0,5.0,33.33
TH David,Papua New Guinea,T20I,1,24,33,1,8,8.25,33.0,33.33
TH David,Peshawar Zalmi,PSL,1,6,11,0,0,11.0,11.0,0.0
TH David,Rajasthan Royals,IPL,1,6,18,0,1,18.0,18.0,16.67
